family,seed,units,sr,input_scale,leak,task,val_nmse,test_nmse,alpha,replicate,val_rank_pct
ESN,47,100,0.9,1.0,0.3,narma10,0.3962695950200193,0.2581789417176762,0.1,narma10__seed47,0.8148148148148148
ESN,47,100,0.9,1.0,0.3,lorenz,2.482372761832878e-05,2.58208796625283e-05,1e-07,lorenz__seed47,0.8518518518518519
ESN,47,100,0.9,1.0,0.3,sunspots_annual,0.2069680002124405,0.3405232006530202,0.1,sunspots_annual__seed47,0.5555555555555556
ESN,47,100,0.9,1.0,0.7,mackey_glass,9.733252625647663e-06,1.2410778636228544e-05,1e-08,mackey_glass__seed47,0.5185185185185185
ESN,47,100,0.9,1.0,0.7,narma10,0.362949001862319,0.338193561859773,0.001,narma10__seed47,0.6296296296296297
ESN,47,100,0.9,1.0,0.7,lorenz,9.92832073871934e-08,7.204262182100923e-08,1e-07,lorenz__seed47,0.4074074074074074
ESN,47,100,0.9,1.0,0.7,sunspots_annual,0.2054414287226544,0.1444944386933154,1.0,sunspots_annual__seed47,0.5185185185185185
ESN,47,100,0.9,1.0,1.0,mackey_glass,4.152345695983176e-06,4.204099470545917e-06,1e-07,mackey_glass__seed47,0.3333333333333333
ESN,47,100,0.9,1.0,1.0,narma10,0.5632353518628913,0.6702592429187761,0.1,narma10__seed47,0.925925925925926
ESN,47,100,0.9,1.0,1.0,lorenz,3.946162888662361e-08,1.4282084781750689e-08,1e-07,lorenz__seed47,0.3703703703703703
ESN,47,100,0.9,1.0,1.0,sunspots_annual,0.2508476577977799,0.1261519471755854,0.1,sunspots_annual__seed47,0.925925925925926
ESN,47,100,1.1,0.1,0.3,mackey_glass,0.0011851036463828,0.0007472005679899,0.0001,mackey_glass__seed47,1.0
ESN,47,100,1.1,0.1,0.3,narma10,0.3179093106572851,0.3013704356982684,0.0001,narma10__seed47,0.4444444444444444
ESN,47,100,1.1,0.1,0.3,lorenz,0.0018713389560057,0.0110060695650727,1e-06,lorenz__seed47,1.0
ESN,47,100,1.1,0.1,0.3,sunspots_annual,0.2422699446025672,0.3161468877281294,0.1,sunspots_annual__seed47,0.8888888888888888
ESN,47,100,1.1,0.1,0.7,mackey_glass,5.190136256237885e-06,3.0023454087343407e-06,1e-07,mackey_glass__seed47,0.4074074074074074
ESN,47,100,1.1,0.1,0.7,narma10,0.2126598514453707,0.2273879425571908,0.001,narma10__seed47,0.1481481481481481
ESN,47,100,1.1,0.1,0.7,lorenz,1.7195811476261075e-05,1.4391738702687314e-05,1e-06,lorenz__seed47,0.7777777777777778
ESN,47,100,1.1,0.1,0.7,sunspots_annual,0.1866888880153299,0.1805333195445894,1.0,sunspots_annual__seed47,0.1851851851851851
ESN,47,100,1.1,0.1,1.0,mackey_glass,0.000141500898495,0.000110063881877,0.0001,mackey_glass__seed47,0.8148148148148148
ESN,47,100,1.1,0.1,1.0,narma10,0.1672747111384304,0.238609406755578,0.1,narma10__seed47,0.074074074074074
ESN,47,100,1.1,0.1,1.0,lorenz,4.778629207355092e-05,3.759626175950099e-05,1e-05,lorenz__seed47,0.8888888888888888
ESN,47,100,1.1,0.1,1.0,sunspots_annual,0.2021936887782071,0.1671146377369566,1.0,sunspots_annual__seed47,0.3703703703703703
ESN,47,100,1.1,0.5,0.3,mackey_glass,0.0001501259045163,0.0001839567120268,0.0001,mackey_glass__seed47,0.8518518518518519
ESN,47,100,1.1,0.5,0.3,narma10,0.3545049628309064,0.3305716916533309,0.1,narma10__seed47,0.5555555555555556
ESN,47,100,1.1,0.5,0.3,lorenz,0.0002583393934459,0.0010180511562453,1e-05,lorenz__seed47,0.925925925925926
ESN,47,100,1.1,0.5,0.3,sunspots_annual,0.2379794613069886,0.4301449208544541,1.0,sunspots_annual__seed47,0.7777777777777778
ESN,47,100,1.1,0.5,0.7,mackey_glass,6.103962747680538e-06,3.81337436960418e-06,1e-06,mackey_glass__seed47,0.4444444444444444
ESN,47,100,1.1,0.5,0.7,narma10,0.2810284234111248,0.3075636241588067,0.1,narma10__seed47,0.2962962962962963
ESN,47,100,1.1,0.5,0.7,lorenz,3.503129533830016e-06,3.181024983461436e-06,1e-06,lorenz__seed47,0.6666666666666666
ESN,47,100,1.1,0.5,0.7,sunspots_annual,0.1997780997414437,0.1787948012374221,10.0,sunspots_annual__seed47,0.3333333333333333
ESN,47,100,1.1,0.5,1.0,mackey_glass,2.610511478524641e-06,2.9664959561164213e-06,1e-07,mackey_glass__seed47,0.2222222222222222
ESN,47,100,1.1,0.5,1.0,narma10,0.2831931280849221,0.2807859586413678,1.0,narma10__seed47,0.3333333333333333
ESN,47,100,1.1,0.5,1.0,lorenz,9.743728523149003e-07,3.335280005602329e-06,1e-08,lorenz__seed47,0.5555555555555556
ESN,47,100,1.1,0.5,1.0,sunspots_annual,0.2421318689532575,0.153721145616574,10.0,sunspots_annual__seed47,0.8518518518518519
ESN,47,100,1.1,1.0,0.3,mackey_glass,0.0003468046165379,0.0002964745172149,0.001,mackey_glass__seed47,0.9629629629629628
ESN,47,100,1.1,1.0,0.3,narma10,0.3852680019728087,0.2822646185923786,0.1,narma10__seed47,0.7407407407407407
ESN,47,100,1.1,1.0,0.3,lorenz,0.0004205095263746,0.0001770342246399,0.0001,lorenz__seed47,0.9629629629629628
ESN,47,100,1.1,1.0,0.3,sunspots_annual,0.2196711753380126,0.3339655488365408,0.1,sunspots_annual__seed47,0.6666666666666666
ESN,47,100,1.1,1.0,0.7,mackey_glass,3.348687729391686e-05,3.944752327234312e-05,0.0001,mackey_glass__seed47,0.6296296296296297
ESN,47,100,1.1,1.0,0.7,narma10,0.3371859629454777,0.2895791708777416,0.1,narma10__seed47,0.4814814814814814
ESN,47,100,1.1,1.0,0.7,lorenz,1.9271902432106696e-06,2.282708015852695e-06,1e-05,lorenz__seed47,0.5925925925925926
ESN,47,100,1.1,1.0,0.7,sunspots_annual,0.212551528435955,0.1858701977175388,10.0,sunspots_annual__seed47,0.6296296296296297
ESN,47,100,1.1,1.0,1.0,mackey_glass,2.237816161187974e-05,1.755091111351653e-05,1e-05,mackey_glass__seed47,0.5925925925925926
ESN,47,100,1.1,1.0,1.0,narma10,0.4466981342390217,0.5471245633276667,0.1,narma10__seed47,0.8518518518518519
ESN,47,100,1.1,1.0,1.0,lorenz,2.6757226643394185e-06,3.177563377462645e-06,0.0001,lorenz__seed47,0.6296296296296297
ESN,47,100,1.1,1.0,1.0,sunspots_annual,0.2635864102377847,0.1328729723228287,1.0,sunspots_annual__seed47,1.0
ESN,48,100,0.5,0.1,0.3,mackey_glass,0.0002855995133107,0.0002342956899986,1e-08,mackey_glass__seed48,0.925925925925926
ESN,48,100,0.5,0.1,0.3,narma10,0.3445769797829774,0.3040446041083013,0.0001,narma10__seed48,0.4444444444444444
ESN,48,100,0.5,0.1,0.3,lorenz,3.335508695250923e-06,2.1435840999264327e-06,1e-08,lorenz__seed48,0.5925925925925926
ESN,48,100,0.5,0.1,0.3,sunspots_annual,0.1623930323067217,0.3324588851964317,1e-08,sunspots_annual__seed48,0.074074074074074
ESN,48,100,0.5,0.1,0.7,mackey_glass,1.5465644210960027e-05,1.4696317276050414e-05,1e-08,mackey_glass__seed48,0.4444444444444444
ESN,48,100,0.5,0.1,0.7,narma10,0.2563833471249248,0.2870041901330602,1e-08,narma10__seed48,0.2222222222222222
ESN,48,100,0.5,0.1,0.7,lorenz,1.3874849719100968e-07,8.235708105350502e-08,1e-08,lorenz__seed48,0.4814814814814814
ESN,48,100,0.5,0.1,0.7,sunspots_annual,0.1900351392088582,0.2598998544035799,1e-08,sunspots_annual__seed48,0.1851851851851851
ESN,48,100,0.5,0.1,1.0,mackey_glass,3.2086037790808924e-06,3.733564313123734e-06,1e-08,mackey_glass__seed48,0.2222222222222222
ESN,48,100,0.5,0.1,1.0,narma10,0.2087154145140355,0.3823878788505262,1e-08,narma10__seed48,0.1111111111111111
ESN,48,100,0.5,0.1,1.0,lorenz,4.113684655920758e-08,2.4140941575604576e-08,1e-08,lorenz__seed48,0.3333333333333333
ESN,48,100,0.5,0.1,1.0,sunspots_annual,0.2253089902935021,0.2086818064812751,1.0,sunspots_annual__seed48,0.7037037037037037
ESN,48,100,0.5,0.5,0.3,mackey_glass,7.757856773744327e-05,5.809112693595632e-05,1e-08,mackey_glass__seed48,0.7407407407407407
ESN,48,100,0.5,0.5,0.3,narma10,0.3514947180514797,0.2943783670390816,0.001,narma10__seed48,0.5185185185185185
ESN,48,100,0.5,0.5,0.3,lorenz,1.5942703137927906e-07,4.6796967541445395e-08,1e-08,lorenz__seed48,0.5185185185185185
ESN,48,100,0.5,0.5,0.3,sunspots_annual,0.1612753535731207,1.004233728835782,1e-07,sunspots_annual__seed48,0.037037037037037
ESN,48,100,0.5,0.5,0.7,mackey_glass,4.553858300889204e-06,5.938514991649739e-06,1e-08,mackey_glass__seed48,0.2592592592592592
ESN,48,100,0.5,0.5,0.7,narma10,0.3861830245911387,0.3959330388598721,0.0001,narma10__seed48,0.7777777777777778
ESN,48,100,0.5,0.5,0.7,lorenz,4.987468707371901e-09,3.593101264032285e-09,1e-08,lorenz__seed48,0.1111111111111111
ESN,48,100,0.5,0.5,0.7,sunspots_annual,0.2053963062068629,0.1485230389743976,0.1,sunspots_annual__seed48,0.4814814814814814
ESN,48,100,0.5,0.5,1.0,mackey_glass,1.465465721025441e-06,2.216273290885236e-06,1e-08,mackey_glass__seed48,0.074074074074074
ESN,48,100,0.5,0.5,1.0,narma10,0.6585132799270103,0.7455822344901993,0.1,narma10__seed48,0.9629629629629628
ESN,48,100,0.5,0.5,1.0,lorenz,3.75499057335546e-09,3.0562380331767283e-09,1e-08,lorenz__seed48,0.037037037037037
ESN,48,100,0.5,0.5,1.0,sunspots_annual,0.2429793816765244,0.1317464737697634,0.01,sunspots_annual__seed48,0.8148148148148148
ESN,48,100,0.5,1.0,0.3,mackey_glass,0.0001069901062346,5.0110634364202416e-05,1e-08,mackey_glass__seed48,0.7777777777777778
ESN,48,100,0.5,1.0,0.3,narma10,0.3781883599740104,0.2886599945525647,0.001,narma10__seed48,0.7407407407407407
ESN,48,100,0.5,1.0,0.3,lorenz,1.2385660086607218e-07,7.577524758917711e-08,1e-08,lorenz__seed48,0.4444444444444444
ESN,48,100,0.5,1.0,0.3,sunspots_annual,0.2110695741122613,0.2560594268709973,0.01,sunspots_annual__seed48,0.5925925925925926
ESN,48,100,0.5,1.0,0.7,mackey_glass,8.43374748064428e-06,7.35726868566304e-06,1e-08,mackey_glass__seed48,0.3703703703703703
ESN,48,100,0.5,1.0,0.7,narma10,0.5198126593876081,0.5651128585208061,0.001,narma10__seed48,0.8518518518518519
ESN,48,100,0.5,1.0,0.7,lorenz,5.6657958885057765e-09,2.745042639247013e-09,1e-08,lorenz__seed48,0.1481481481481481
ESN,48,100,0.5,1.0,0.7,sunspots_annual,0.1979882285438275,0.1495772893866743,0.1,sunspots_annual__seed48,0.3703703703703703
ESN,48,100,0.5,1.0,1.0,mackey_glass,2.5324152014241764e-06,2.7225693023706995e-06,1e-08,mackey_glass__seed48,0.1851851851851851
ESN,48,100,0.5,1.0,1.0,narma10,0.666835311432942,0.7511098312189853,0.1,narma10__seed48,1.0
ESN,48,100,0.5,1.0,1.0,lorenz,6.644188385786037e-09,3.399120133504942e-09,1e-08,lorenz__seed48,0.1851851851851851
ESN,48,100,0.5,1.0,1.0,sunspots_annual,0.2373790588490662,0.1399280471062323,0.01,sunspots_annual__seed48,0.7777777777777778
ESN,48,100,0.9,0.1,0.3,mackey_glass,4.763062960076317e-05,4.560782984325936e-05,1e-08,mackey_glass__seed48,0.6296296296296297
ESN,48,100,0.9,0.1,0.3,narma10,0.3256719582932796,0.2561834570048122,1e-05,narma10__seed48,0.3703703703703703
ESN,48,100,0.9,0.1,0.3,lorenz,1.3476551329524492e-05,1.442927110004766e-05,1e-08,lorenz__seed48,0.7407407407407407
ESN,48,100,0.9,0.1,0.3,sunspots_annual,0.1998065711639609,0.2011219504574412,0.01,sunspots_annual__seed48,0.4444444444444444
ESN,48,100,0.9,0.1,0.7,mackey_glass,2.4998028896659347e-06,3.029574869121525e-06,1e-08,mackey_glass__seed48,0.1481481481481481
ESN,48,100,0.9,0.1,0.7,narma10,0.2161850424039252,0.2133145704330876,0.0001,narma10__seed48,0.1481481481481481
ESN,48,100,0.9,0.1,0.7,lorenz,3.692162021140593e-08,2.8210228635258755e-08,1e-08,lorenz__seed48,0.2962962962962963
ESN,48,100,0.9,0.1,0.7,sunspots_annual,0.1898744580918368,0.1726372668374905,1.0,sunspots_annual__seed48,0.1481481481481481
ESN,48,100,0.9,0.1,1.0,mackey_glass,7.922422936446102e-07,9.518922137597154e-07,1e-08,mackey_glass__seed48,0.037037037037037
ESN,48,100,0.9,0.1,1.0,narma10,0.1461123358239034,0.2288583606327073,0.01,narma10__seed48,0.037037037037037
ESN,48,100,0.9,0.1,1.0,lorenz,3.803658198106539e-09,3.3523394801195e-09,1e-08,lorenz__seed48,0.074074074074074
ESN,48,100,0.9,0.1,1.0,sunspots_annual,0.2075483781042447,0.1500869634591062,1.0,sunspots_annual__seed48,0.5185185185185185
ESN,48,100,0.9,0.5,0.3,mackey_glass,5.0325260458298006e-05,4.068199076864178e-05,1e-06,mackey_glass__seed48,0.6666666666666666
ESN,48,100,0.9,0.5,0.3,narma10,0.3554303196342175,0.347358108199387,0.01,narma10__seed48,0.5555555555555556
ESN,48,100,0.9,0.5,0.3,lorenz,2.6362727020798955e-06,2.4250116775058845e-06,1e-08,lorenz__seed48,0.5555555555555556
ESN,48,100,0.9,0.5,0.3,sunspots_annual,0.1919210347924876,0.1928749276370151,0.01,sunspots_annual__seed48,0.2222222222222222
ESN,48,100,0.9,0.5,0.7,mackey_glass,5.053652381049035e-06,4.056444613743766e-06,1e-07,mackey_glass__seed48,0.2962962962962963
ESN,48,100,0.9,0.5,0.7,narma10,0.276195693862202,0.3026543059271274,0.01,narma10__seed48,0.2962962962962963
ESN,48,100,0.9,0.5,0.7,lorenz,1.4777654059367332e-08,3.438552904955122e-09,1e-08,lorenz__seed48,0.2592592592592592
ESN,48,100,0.9,0.5,0.7,sunspots_annual,0.1950199618558896,0.1668797059715323,0.01,sunspots_annual__seed48,0.2962962962962963
ESN,48,100,0.9,0.5,1.0,mackey_glass,1.6631260958691838e-06,1.784144588182276e-06,1e-07,mackey_glass__seed48,0.1111111111111111
ESN,48,100,0.9,0.5,1.0,narma10,0.3875590147220801,0.4379411110569315,0.1,narma10__seed48,0.8148148148148148
ESN,48,100,0.9,0.5,1.0,lorenz,1.0128996676001766e-08,3.2017306761931333e-09,1e-08,lorenz__seed48,0.2222222222222222
ESN,48,100,0.9,0.5,1.0,sunspots_annual,0.2442829476137163,0.1667894393944549,10.0,sunspots_annual__seed48,0.8518518518518519
ESN,48,100,0.9,1.0,0.3,mackey_glass,0.0001464791166706,5.532926366226016e-05,1e-06,mackey_glass__seed48,0.8148148148148148
ESN,48,100,0.9,1.0,0.3,narma10,0.3729800919973487,0.2968180953823049,0.1,narma10__seed48,0.6666666666666666
ESN,48,100,0.9,1.0,0.3,lorenz,2.237098560075433e-05,2.652682810286707e-05,1e-05,lorenz__seed48,0.8518518518518519
ESN,48,100,0.9,1.0,0.3,sunspots_annual,0.2102669409664444,0.2242275511685915,0.01,sunspots_annual__seed48,0.5555555555555556
ESN,48,100,0.9,1.0,0.7,mackey_glass,1.2759891718050836e-05,8.770125668944708e-06,1e-06,mackey_glass__seed48,0.4074074074074074
ESN,48,100,0.9,1.0,0.7,narma10,0.3772520810258936,0.4140316686499567,0.1,narma10__seed48,0.7037037037037037
ESN,48,100,0.9,1.0,0.7,lorenz,1.1390805994703893e-07,3.956110151401158e-08,1e-08,lorenz__seed48,0.4074074074074074
ESN,48,100,0.9,1.0,0.7,sunspots_annual,0.1953000365056574,0.1554291792668745,1.0,sunspots_annual__seed48,0.3333333333333333
ESN,48,100,0.9,1.0,1.0,mackey_glass,6.1434778386486485e-06,6.719644610882676e-06,1e-08,mackey_glass__seed48,0.3333333333333333
ESN,48,100,0.9,1.0,1.0,narma10,0.6517085576512581,0.7238647205232054,10.0,narma10__seed48,0.925925925925926
ESN,48,100,0.9,1.0,1.0,lorenz,6.584405067922076e-08,3.9176985562145247e-08,1e-06,lorenz__seed48,0.3703703703703703
ESN,48,100,0.9,1.0,1.0,sunspots_annual,0.2678520287652592,0.1464102089759051,0.1,sunspots_annual__seed48,0.925925925925926
ESN,48,100,1.1,0.1,0.3,mackey_glass,0.0007613128025683,0.0005102021200825,0.0001,mackey_glass__seed48,1.0
ESN,48,100,1.1,0.1,0.3,narma10,0.3103824430205929,0.4967676902811365,1e-05,narma10__seed48,0.3333333333333333
ESN,48,100,1.1,0.1,0.3,lorenz,0.0021223862826896,0.0026228965084982,0.0001,lorenz__seed48,1.0
ESN,48,100,1.1,0.1,0.3,sunspots_annual,0.2544608174804226,0.277122685053735,0.1,sunspots_annual__seed48,0.8888888888888888
ESN,48,100,1.1,0.1,0.7,mackey_glass,4.459224300298147e-05,2.679764726445569e-05,1e-06,mackey_glass__seed48,0.5925925925925926
ESN,48,100,1.1,0.1,0.7,narma10,0.2418637294769148,0.286738098677517,0.01,narma10__seed48,0.1851851851851851
ESN,48,100,1.1,0.1,0.7,lorenz,1.349676735186043e-05,3.683569438117001e-05,1e-07,lorenz__seed48,0.7777777777777778
ESN,48,100,1.1,0.1,0.7,sunspots_annual,0.1997152724386734,0.198230739897019,1.0,sunspots_annual__seed48,0.4074074074074074
ESN,48,100,1.1,0.1,1.0,mackey_glass,0.0007223527752399,0.0005299911757042,0.0001,mackey_glass__seed48,0.9629629629629628
ESN,48,100,1.1,0.1,1.0,narma10,0.2058874162166965,0.2260880491210387,0.1,narma10__seed48,0.074074074074074
ESN,48,100,1.1,0.1,1.0,lorenz,0.0003991868689305,0.0003614259993991,0.0001,lorenz__seed48,0.9629629629629628
ESN,48,100,1.1,0.1,1.0,sunspots_annual,0.2163321118457223,0.1594172810588083,1.0,sunspots_annual__seed48,0.6296296296296297
ESN,48,100,1.1,0.5,0.3,mackey_glass,0.000256247574895,0.0001165228986955,0.0001,mackey_glass__seed48,0.8518518518518519
ESN,48,100,1.1,0.5,0.3,narma10,0.3485043264352246,0.365068809737965,0.1,narma10__seed48,0.4814814814814814
ESN,48,100,1.1,0.5,0.3,lorenz,0.0001158176828016,0.0001897962708744,1e-06,lorenz__seed48,0.925925925925926
ESN,48,100,1.1,0.5,0.3,sunspots_annual,0.2788524195649779,0.3624679770015622,1.0,sunspots_annual__seed48,1.0
ESN,48,100,1.1,0.5,0.7,mackey_glass,1.654541743913812e-05,1.557532233890974e-05,1e-05,mackey_glass__seed48,0.4814814814814814
ESN,48,100,1.1,0.5,0.7,narma10,0.2751919855746483,0.2476358292371441,1.0,narma10__seed48,0.2592592592592592
ESN,48,100,1.1,0.5,0.7,lorenz,3.6292681066706954e-06,2.3887110786514258e-06,1e-05,lorenz__seed48,0.6296296296296297
ESN,48,100,1.1,0.5,0.7,sunspots_annual,0.1870179392358779,0.1794977008889985,10.0,sunspots_annual__seed48,0.1111111111111111
ESN,48,100,1.1,0.5,1.0,mackey_glass,3.0860562447992626e-05,2.7131335807429185e-05,1e-06,mackey_glass__seed48,0.5555555555555556
ESN,48,100,1.1,0.5,1.0,narma10,0.370306630955619,0.3825206362722223,1.0,narma10__seed48,0.6296296296296297
ESN,48,100,1.1,0.5,1.0,lorenz,7.549986892675864e-06,6.655701896547781e-06,1e-05,lorenz__seed48,0.6666666666666666
ESN,48,100,1.1,0.5,1.0,sunspots_annual,0.2284639455549048,0.1479005315368596,10.0,sunspots_annual__seed48,0.7407407407407407
ESN,48,100,1.1,1.0,0.3,mackey_glass,0.0002591323440403,0.0001425475696022,0.0001,mackey_glass__seed48,0.8888888888888888
ESN,48,100,1.1,1.0,0.3,narma10,0.3687428914799648,0.3765294978232165,0.1,narma10__seed48,0.5925925925925926
ESN,48,100,1.1,1.0,0.3,lorenz,0.0001153698279991,7.128354509899718e-05,1e-06,lorenz__seed48,0.8888888888888888
ESN,48,100,1.1,1.0,0.3,sunspots_annual,0.2174782950470746,0.2935867178386631,0.01,sunspots_annual__seed48,0.6666666666666666
ESN,48,100,1.1,1.0,0.7,mackey_glass,2.8872859920354525e-05,2.2345845453141236e-05,1e-06,mackey_glass__seed48,0.5185185185185185
ESN,48,100,1.1,1.0,0.7,narma10,0.3364847941005027,0.3898864701814623,0.1,narma10__seed48,0.4074074074074074
ESN,48,100,1.1,1.0,0.7,lorenz,1.293342020903082e-05,1.1578935936110413e-05,1e-06,lorenz__seed48,0.7037037037037037
ESN,48,100,1.1,1.0,0.7,sunspots_annual,0.1946078752273399,0.1882555355203823,10.0,sunspots_annual__seed48,0.2592592592592592
ESN,48,100,1.1,1.0,1.0,mackey_glass,5.506671980269203e-05,4.504597403529258e-05,1e-08,mackey_glass__seed48,0.7037037037037037
ESN,48,100,1.1,1.0,1.0,narma10,0.6269173439220136,0.6758500871205495,10.0,narma10__seed48,0.8888888888888888
ESN,48,100,1.1,1.0,1.0,lorenz,1.4920810173410807e-05,1.066777989868544e-05,0.001,lorenz__seed48,0.8148148148148148
ESN,48,100,1.1,1.0,1.0,sunspots_annual,0.2719848952919592,0.2506302434924631,100.0,sunspots_annual__seed48,0.9629629629629628
ESN,49,100,0.5,0.1,0.3,mackey_glass,0.0002684325609309,0.0002179797448466,1e-08,mackey_glass__seed49,0.8888888888888888
ESN,49,100,0.5,0.1,0.3,narma10,0.345878254106416,0.2970058286282004,0.0001,narma10__seed49,0.5925925925925926
ESN,49,100,0.5,0.1,0.3,lorenz,4.077109661963122e-06,2.559324814378899e-06,1e-08,lorenz__seed49,0.5925925925925926
ESN,49,100,0.5,0.1,0.3,sunspots_annual,0.1768145600027052,0.2011714018881659,0.001,sunspots_annual__seed49,0.074074074074074
ESN,49,100,0.5,0.1,0.7,mackey_glass,1.2895795197120903e-05,1.2980974512189438e-05,1e-08,mackey_glass__seed49,0.4074074074074074
ESN,49,100,0.5,0.1,0.7,narma10,0.2578939687538013,0.2842130456861843,1e-08,narma10__seed49,0.3703703703703703
ESN,49,100,0.5,0.1,0.7,lorenz,1.584431173629517e-07,8.10672421666404e-08,1e-08,lorenz__seed49,0.3333333333333333
ESN,49,100,0.5,0.1,0.7,sunspots_annual,0.1936375615399317,0.1710317373296916,0.1,sunspots_annual__seed49,0.2962962962962963
ESN,49,100,0.5,0.1,1.0,mackey_glass,2.710103275123259e-06,3.425079919553342e-06,1e-08,mackey_glass__seed49,0.2222222222222222
ESN,49,100,0.5,0.1,1.0,narma10,0.1593226863318368,0.3400289125656117,1e-08,narma10__seed49,0.074074074074074
ESN,49,100,0.5,0.1,1.0,lorenz,4.0473368217642336e-08,1.9411079157118216e-08,1e-08,lorenz__seed49,0.2592592592592592
ESN,49,100,0.5,0.1,1.0,sunspots_annual,0.2227162697558022,0.2069640603729486,1.0,sunspots_annual__seed49,0.6666666666666666
ESN,49,100,0.5,0.5,0.3,mackey_glass,6.414316366472953e-05,5.261651313147894e-05,1e-08,mackey_glass__seed49,0.7037037037037037
ESN,49,100,0.5,0.5,0.3,narma10,0.3508392299574618,0.296041893823385,0.001,narma10__seed49,0.7037037037037037
ESN,49,100,0.5,0.5,0.3,lorenz,2.94190720941232e-07,2.556088854019333e-07,1e-08,lorenz__seed49,0.4074074074074074
ESN,49,100,0.5,0.5,0.3,sunspots_annual,0.1864972019701152,0.2038395492103508,0.001,sunspots_annual__seed49,0.1851851851851851
ESN,49,100,0.5,0.5,0.7,mackey_glass,4.95458802515371e-06,6.745182053079268e-06,1e-08,mackey_glass__seed49,0.2962962962962963
ESN,49,100,0.5,0.5,0.7,narma10,0.3499863895799333,0.3672621305213485,1e-05,narma10__seed49,0.6666666666666666
ESN,49,100,0.5,0.5,0.7,lorenz,5.32543526318166e-09,3.408015014111262e-09,1e-08,lorenz__seed49,0.1111111111111111
ESN,49,100,0.5,0.5,0.7,sunspots_annual,0.2008584467654982,0.1409741729680924,0.1,sunspots_annual__seed49,0.4074074074074074
ESN,49,100,0.5,0.5,1.0,mackey_glass,1.312774487255312e-06,2.1694370338892007e-06,1e-08,mackey_glass__seed49,0.074074074074074
ESN,49,100,0.5,0.5,1.0,narma10,0.568843515536385,0.7889165267988885,1e-08,narma10__seed49,0.9629629629629628
ESN,49,100,0.5,0.5,1.0,lorenz,3.537484939603606e-09,2.277736777382056e-09,1e-08,lorenz__seed49,0.037037037037037
ESN,49,100,0.5,0.5,1.0,sunspots_annual,0.2382521339073626,0.140424262370028,0.001,sunspots_annual__seed49,0.8888888888888888
ESN,49,100,0.5,1.0,0.3,mackey_glass,6.588052832568272e-05,3.793477891872559e-05,1e-08,mackey_glass__seed49,0.7407407407407407
ESN,49,100,0.5,1.0,0.3,narma10,0.3780970468558594,0.2857882263014215,0.001,narma10__seed49,0.8148148148148148
ESN,49,100,0.5,1.0,0.3,lorenz,3.787639222145137e-07,6.246227374222203e-07,1e-08,lorenz__seed49,0.4444444444444444
ESN,49,100,0.5,1.0,0.3,sunspots_annual,0.2223592974636087,1.23489273896456,1e-05,sunspots_annual__seed49,0.6296296296296297
ESN,49,100,0.5,1.0,0.7,mackey_glass,6.854768814872108e-06,7.500008706288705e-06,1e-08,mackey_glass__seed49,0.3333333333333333
ESN,49,100,0.5,1.0,0.7,narma10,0.4844881271456659,0.4960365060381174,0.001,narma10__seed49,0.925925925925926
ESN,49,100,0.5,1.0,0.7,lorenz,8.371802768107805e-09,3.41846727661232e-09,1e-08,lorenz__seed49,0.1481481481481481
ESN,49,100,0.5,1.0,0.7,sunspots_annual,0.1930700256991978,0.1439094941617814,0.1,sunspots_annual__seed49,0.2592592592592592
ESN,49,100,0.5,1.0,1.0,mackey_glass,1.7154427487046418e-06,2.606069111826675e-06,1e-08,mackey_glass__seed49,0.1481481481481481
ESN,49,100,0.5,1.0,1.0,narma10,0.6532635757949603,0.7634285214534157,0.01,narma10__seed49,1.0
ESN,49,100,0.5,1.0,1.0,lorenz,5.0256850156475245e-09,2.850436814979641e-09,1e-08,lorenz__seed49,0.074074074074074
ESN,49,100,0.5,1.0,1.0,sunspots_annual,0.2222889937615499,0.1342482606608165,0.01,sunspots_annual__seed49,0.5925925925925926
ESN,49,100,0.9,0.1,0.3,mackey_glass,3.736123941890003e-05,3.8792220038569936e-05,1e-08,mackey_glass__seed49,0.6666666666666666
ESN,49,100,0.9,0.1,0.3,narma10,0.3182462987766883,0.2341756788740946,1e-05,narma10__seed49,0.4074074074074074
ESN,49,100,0.9,0.1,0.3,lorenz,8.486486070766789e-05,7.32952495554386e-05,1e-08,lorenz__seed49,0.8148148148148148
ESN,49,100,0.9,0.1,0.3,sunspots_annual,0.1880263083016891,0.190780596658016,0.001,sunspots_annual__seed49,0.2222222222222222
ESN,49,100,0.9,0.1,0.7,mackey_glass,1.648107960427802e-06,1.6227049684782625e-06,1e-08,mackey_glass__seed49,0.1111111111111111
ESN,49,100,0.9,0.1,0.7,narma10,0.1924456565352273,0.2141211491082828,1e-06,narma10__seed49,0.1111111111111111
ESN,49,100,0.9,0.1,0.7,lorenz,4.917742372931213e-08,3.0334027529564275e-08,1e-08,lorenz__seed49,0.2962962962962963
ESN,49,100,0.9,0.1,0.7,sunspots_annual,0.1790797364676577,0.18024396269579,1.0,sunspots_annual__seed49,0.1481481481481481
ESN,49,100,0.9,0.1,1.0,mackey_glass,5.560575906857693e-07,6.075742786113378e-07,1e-08,mackey_glass__seed49,0.037037037037037
ESN,49,100,0.9,0.1,1.0,narma10,0.1364522511826437,0.1879287883910073,0.001,narma10__seed49,0.037037037037037
ESN,49,100,0.9,0.1,1.0,lorenz,9.925234893572838e-09,6.427784506408292e-09,1e-08,lorenz__seed49,0.1851851851851851
