arch,task,seed,beta_pi,lambda_pi,gamma,features,val_nmse,test_nmse,alpha,n,layers,topology,mixer,input_mode,channel,task_profile
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,50,0.03,0.05,0.05,96,2.09905871119662e-05,2.715958664047414e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,50,0.03,0.05,0.05,96,0.1429134231487139,0.1560043806086265,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,50,0.03,0.05,0.05,96,0.14170810231775519,0.1789759393326962,1e-06,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,51,0.03,0.05,0.05,96,1.4472040564095729e-05,4.828391516518934e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,51,0.03,0.05,0.05,96,1.3642467994996769e-05,1.647369973558684e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,51,0.03,0.05,0.05,96,0.11105574903033483,0.11695199637071384,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,51,0.03,0.05,0.05,96,0.14397031822931114,0.17030384591013062,0.001,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,42,0.03,0.05,0.08,96,3.4520092568567396e-05,1.1327558358661604e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,42,0.03,0.05,0.08,96,2.0973965604418436e-05,2.5017160967890748e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,42,0.03,0.05,0.08,96,0.12612760606660844,0.1470875411156728,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,42,0.03,0.05,0.08,96,0.1577266141497337,0.22072340022145712,1e-07,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,43,0.03,0.05,0.08,96,1.7992529927302696e-05,7.250030221990344e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,43,0.03,0.05,0.08,96,2.153752659107257e-05,2.597810301845474e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,43,0.03,0.05,0.08,96,0.13452836830004083,0.15343102522184776,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,43,0.03,0.05,0.08,96,0.14639751121341302,0.1718876141290412,1e-06,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,44,0.03,0.05,0.08,96,2.6353135224494664e-05,9.352371351173574e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,44,0.03,0.05,0.08,96,2.8005422036032925e-05,3.329088794681376e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,44,0.03,0.05,0.08,96,0.1513972132180759,0.1563819036750782,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,44,0.03,0.05,0.08,96,0.14861810528432076,0.18582191740176005,1e-06,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,45,0.03,0.05,0.08,96,1.2418559496991325e-05,5.486742339501804e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,45,0.03,0.05,0.08,96,2.0230163004276344e-05,2.3406853464337237e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,45,0.03,0.05,0.08,96,0.13029863807821346,0.13600167024591114,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,45,0.03,0.05,0.08,96,0.15368629209199045,0.17871013613677175,1e-06,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,46,0.03,0.05,0.08,96,1.3082865201602436e-05,5.251255595669627e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,46,0.03,0.05,0.08,96,1.0584985535047382e-05,1.3440940465711977e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,46,0.03,0.05,0.08,96,0.13350831354586096,0.14626010329348685,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,46,0.03,0.05,0.08,96,0.1461181903686615,0.1798789332371868,1e-05,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,47,0.03,0.05,0.08,96,5.806667834540936e-06,2.9718251040286205e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,47,0.03,0.05,0.08,96,4.155602243072304e-06,5.080940347451282e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,47,0.03,0.05,0.08,96,0.09339470776202033,0.11226950645802204,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,47,0.03,0.05,0.08,96,0.16921005828364802,0.20778940984028954,1e-05,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,48,0.03,0.05,0.08,96,9.073477820697232e-06,3.4442750847713557e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,48,0.03,0.05,0.08,96,6.917100136107714e-06,8.099219669967212e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,48,0.03,0.05,0.08,96,0.12739882508191108,0.13287341091580374,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,48,0.03,0.05,0.08,96,0.14796305140958918,0.17751265335873148,1e-05,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,49,0.03,0.05,0.08,96,1.311268054114781e-05,4.538177742556677e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,49,0.03,0.05,0.08,96,1.4778659301350244e-05,1.8243620698087456e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,49,0.03,0.05,0.08,96,0.11391940254186558,0.1344857250821794,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,49,0.03,0.05,0.08,96,0.14579730593767556,0.19754191516895392,1e-06,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,50,0.03,0.05,0.08,96,2.084949853450374e-05,5.331887805323489e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,50,0.03,0.05,0.08,96,1.7313601854448418e-05,2.0908968301484425e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,50,0.03,0.05,0.08,96,0.13611021655097322,0.15331740141913097,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,50,0.03,0.05,0.08,96,0.14193263218441657,0.18290606658712905,1e-06,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,51,0.03,0.05,0.08,96,8.238939000491139e-06,2.9927713494846385e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,51,0.03,0.05,0.08,96,1.0757880252423981e-05,1.3241645576278823e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,51,0.03,0.05,0.08,96,0.10483764169174252,0.1170055729512262,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,51,0.03,0.05,0.08,96,0.13755643961835648,0.17048833289860493,0.001,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,42,0.03,0.05,0.1,96,2.5407857394644285e-05,9.0112950096352e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,42,0.03,0.05,0.1,96,2.041341691643755e-05,2.510954354321668e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,42,0.03,0.05,0.1,96,0.12594027460695545,0.1503624074024982,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,42,0.03,0.05,0.1,96,0.1561635048183881,0.20293760921607165,1e-07,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,43,0.03,0.05,0.1,96,1.702610030089105e-05,6.582853931662582e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,43,0.03,0.05,0.1,96,2.0864486609124698e-05,2.5481644390074116e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,43,0.03,0.05,0.1,96,0.12994909870267826,0.14815307241840675,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,43,0.03,0.05,0.1,96,0.1485244167973735,0.17316025462954016,1e-06,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,44,0.03,0.05,0.1,96,2.1425647961098546e-05,7.281490613873146e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,44,0.03,0.05,0.1,96,2.831862998932804e-05,3.4424248862066026e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,44,0.03,0.05,0.1,96,0.15033683547731558,0.16119535403525037,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,44,0.03,0.05,0.1,96,0.1503914631708356,0.19160646930096215,1e-06,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,45,0.03,0.05,0.1,96,1.2339282516510777e-05,4.327291381048116e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,45,0.03,0.05,0.1,96,1.8615164995534668e-05,2.2218255505734124e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,45,0.03,0.05,0.1,96,0.1355692716383743,0.13990979819603833,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,45,0.03,0.05,0.1,96,0.1542986439906767,0.1831791518614194,1e-06,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,46,0.03,0.05,0.1,96,1.214229857321258e-05,4.4111144827470185e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,46,0.03,0.05,0.1,96,9.979871729785322e-06,1.2450669610782998e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,46,0.03,0.05,0.1,96,0.14214890071677183,0.15302216726850845,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,46,0.03,0.05,0.1,96,0.14883238631119633,0.17741424598866984,1e-06,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,47,0.03,0.05,0.1,96,4.02640069788562e-06,2.0684672956777774e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,47,0.03,0.05,0.1,96,4.0277229538815e-06,4.874791188417117e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,47,0.03,0.05,0.1,96,0.08725841576653214,0.10494632055607758,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,47,0.03,0.05,0.1,96,0.15158572782722765,0.1961954357065589,0.0001,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,48,0.03,0.05,0.1,96,6.780329991555875e-06,2.928150127082151e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,48,0.03,0.05,0.1,96,6.017585457322615e-06,7.076105758559953e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,48,0.03,0.05,0.1,96,0.12625199110158677,0.1258494255019168,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,48,0.03,0.05,0.1,96,0.14525355690348404,0.17120557912711704,1e-05,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,49,0.03,0.05,0.1,96,1.0341682266503462e-05,2.9139574693897653e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,49,0.03,0.05,0.1,96,1.3357388713883328e-05,1.6160321718857078e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,49,0.03,0.05,0.1,96,0.11172350114763045,0.13077013604841917,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,49,0.03,0.05,0.1,96,0.14691350347641102,0.18813034366533704,1e-07,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,50,0.03,0.05,0.1,96,1.4619869709090334e-05,4.445186263853166e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,50,0.03,0.05,0.1,96,1.7593321162537488e-05,2.1107613233527702e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,50,0.03,0.05,0.1,96,0.13968916501057746,0.16110793861453435,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,50,0.03,0.05,0.1,96,0.14357377207494126,0.18998014507787941,1e-07,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,51,0.03,0.05,0.1,96,8.291060335093927e-06,2.899451783414936e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,51,0.03,0.05,0.1,96,1.053990544508259e-05,1.3156889367707305e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,51,0.03,0.05,0.1,96,0.1055156894723813,0.11555081865959599,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,51,0.03,0.05,0.1,96,0.13706702442248794,0.17646589272541702,0.001,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,42,0.03,0.05,0.12,96,2.0208673618756306e-05,8.097609800949555e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,42,0.03,0.05,0.12,96,1.977330288589441e-05,2.4621692930741615e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,42,0.03,0.05,0.12,96,0.12878687046296075,0.15851381426613015,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,42,0.03,0.05,0.12,96,0.15333462184242924,0.19650956891429644,1e-07,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,43,0.03,0.05,0.12,96,1.7573650028776437e-05,6.353427770372569e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,43,0.03,0.05,0.12,96,2.033486307018768e-05,2.4869348788867426e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,43,0.03,0.05,0.12,96,0.12678824004303121,0.14569113997895577,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,43,0.03,0.05,0.12,96,0.15059003284276506,0.18108362099188835,1e-06,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,44,0.03,0.05,0.12,96,1.8233568290472145e-05,6.237642278612252e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,44,0.03,0.05,0.12,96,2.900979263276946e-05,3.5603388178898684e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,44,0.03,0.05,0.12,96,0.1543386624863062,0.16763589148391905,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,44,0.03,0.05,0.12,96,0.15369124164919443,0.18063948006339206,1e-07,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,45,0.03,0.05,0.12,96,1.2287206767906597e-05,4.054685604323215e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,45,0.03,0.05,0.12,96,1.7635848257357896e-05,2.1451659640374836e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,45,0.03,0.05,0.12,96,0.14278087260942712,0.1456086146339683,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,45,0.03,0.05,0.12,96,0.15331194603888285,0.18647722041036136,1e-06,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,46,0.03,0.05,0.12,96,1.1476145695884805e-05,4.097868169113291e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,46,0.03,0.05,0.12,96,1.0147845801743223e-05,1.25057081416912e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,46,0.03,0.05,0.12,96,0.14912771922883558,0.1571242151062308,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,46,0.03,0.05,0.12,96,0.15299740354437866,0.19707113735233214,1e-05,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,47,0.03,0.05,0.12,96,3.0549140676300507e-06,1.4700160088185258e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,47,0.03,0.05,0.12,96,3.88276056249086e-06,4.82223781383644e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,47,0.03,0.05,0.12,96,0.08881896270365602,0.10662202916678978,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,47,0.03,0.05,0.12,96,0.15448019241931368,0.19290539085074387,0.0001,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,48,0.03,0.05,0.12,96,6.23514809973084e-06,2.57432658546809e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,48,0.03,0.05,0.12,96,5.7648433689937645e-06,6.869561125351583e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,48,0.03,0.05,0.12,96,0.13228414917308673,0.13109459431876055,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,48,0.03,0.05,0.12,96,0.1438065986399138,0.18217117437899735,0.001,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,49,0.03,0.05,0.12,96,8.715046381484562e-06,2.2438771182810295e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,49,0.03,0.05,0.12,96,1.2345874773545889e-05,1.4720445037570196e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,49,0.03,0.05,0.12,96,0.11188728234021281,0.13139588645266492,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,49,0.03,0.05,0.12,96,0.1498736689330408,0.1919628788519111,1e-07,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,50,0.03,0.05,0.12,96,1.1833449882733863e-05,4.443662364289834e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,50,0.03,0.05,0.12,96,1.840069568171191e-05,2.2395968604504375e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,50,0.03,0.05,0.12,96,0.15440113470585196,0.17914099833682132,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,50,0.03,0.05,0.12,96,0.1480102537031912,0.19621492058730025,1e-07,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,51,0.03,0.05,0.12,96,6.776829292914197e-06,2.3608136509247466e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,51,0.03,0.05,0.12,96,1.0251165354345346e-05,1.28392040475431e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,51,0.03,0.05,0.12,96,0.11040679319284737,0.11963437172224684,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,51,0.03,0.05,0.12,96,0.13850213416818272,0.18406048191186705,0.001,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,42,0.03,0.05,0.16,96,1.7743475745395877e-05,8.02376842243306e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,42,0.03,0.05,0.16,96,1.888983911390057e-05,2.3412939797979464e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,42,0.03,0.05,0.16,96,0.14901793593692675,0.18300142031558217,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,42,0.03,0.05,0.16,96,0.1481264502545803,0.19651967717477106,1e-06,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,43,0.03,0.05,0.16,96,1.7969561235223125e-05,6.1681277111797545e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,43,0.03,0.05,0.16,96,1.9097163943563745e-05,2.3174534069887007e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,narma10,43,0.03,0.05,0.16,96,0.13429266179915872,0.15933051696915596,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,sunspots_annual,43,0.03,0.05,0.16,96,0.1505417831680646,0.1830660892309522,1e-07,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,lorenz,44,0.03,0.05,0.16,96,1.5378343234747845e-05,5.370903544726338e-06,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
QRC96_L2_RxZZRx_uniform_pauliRing,mackey_glass,44,0.03,0.05,0.16,96,2.8868070171083427e-05,3.524441210902832e-05,1e-08,4,2,ring,rx_zz_rx,uniform,amplitude,paperish
