variant,task,seed,readout,beta_pi,lambda_pi,gamma,effective_gamma,nominal_gamma,n,layers,topology,mixer,input_mode,channel,val_nmse,test_nmse,alpha
mixer_rx_only,lorenz,42,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,42,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,42,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713794,1e-08
mixer_rx_only,sunspots_annual,42,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0033414354560781,1.012169123490572,1e-08
mixer_rx_only,lorenz,43,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110314,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,43,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,43,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,43,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0021774477886007,1.0148569558149128,0.0001
mixer_rx_only,lorenz,44,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110323,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,44,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
mixer_rx_only,narma10,44,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0045510097280848,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,44,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0022977198245944,1.0145367049580916,1e-06
mixer_rx_only,lorenz,45,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.219789684811034,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,45,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,45,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713794,1e-08
mixer_rx_only,sunspots_annual,45,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0031280571494192,1.01260294329864,1e-05
mixer_rx_only,lorenz,46,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,46,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
mixer_rx_only,narma10,46,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,46,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0037101319820685,1.0114676810992982,1e-08
mixer_rx_only,lorenz,47,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,47,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,47,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,47,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0021252177935882,1.0149998947739727,1e-07
mixer_rx_only,lorenz,48,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,48,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,48,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,48,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.00319749700641,1.012459346308787,1e-07
mixer_rx_only,lorenz,49,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,49,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,49,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,49,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0037356902672487,1.0114211269861086,1e-08
mixer_rx_only,lorenz,50,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110314,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,50,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,50,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,50,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0032782950601784,1.0122952272881467,1e-05
mixer_rx_only,lorenz,51,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.219789684811033,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,51,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
mixer_rx_only,narma10,51,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,51,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0022391632911969,1.0146911140862214,1e-08
mixer_rx_only,lorenz,52,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110297,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,52,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
mixer_rx_only,narma10,52,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
mixer_rx_only,sunspots_annual,52,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0025788385823997,1.013832058750758,0.0001
mixer_rx_only,lorenz,53,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,53,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,53,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,53,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0031980659662394,1.0124581795923489,1e-05
mixer_rx_only,lorenz,54,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,54,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
mixer_rx_only,narma10,54,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,54,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0021733605596386,1.0148680546068156,1e-05
mixer_rx_only,lorenz,55,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,55,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,55,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,55,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.002838078283308,1.0132299517263754,1e-08
mixer_rx_only,lorenz,56,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.219789684811026,1.0026944750194429,1e-08
mixer_rx_only,mackey_glass,56,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
mixer_rx_only,narma10,56,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713803,1e-08
mixer_rx_only,sunspots_annual,56,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0022108273998311,1.0147668551232074,1e-06
mixer_rx_only,lorenz,57,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,57,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,57,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,57,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.001921771078467,1.015581058603382,1e-06
mixer_rx_only,lorenz,58,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,58,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
mixer_rx_only,narma10,58,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,58,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0036897002642537,1.0115050810901831,1e-08
mixer_rx_only,lorenz,59,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,59,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,59,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,59,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0039766948681033,1.010994244863652,1e-08
mixer_rx_only,lorenz,60,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110314,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,60,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,60,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,60,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0040386646040282,1.0108878708770934,0.0001
mixer_rx_only,lorenz,61,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,61,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
mixer_rx_only,narma10,61,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,61,Z+ZZ,0.0,0.1,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0048111726947988,1.0096642235950768,1e-08
mixer_rx_only,lorenz,42,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,42,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,42,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713794,1e-08
mixer_rx_only,sunspots_annual,42,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0033414354560781,1.012169123490572,1e-08
mixer_rx_only,lorenz,43,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110314,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,43,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,43,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,43,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0021774477886007,1.0148569558149128,0.0001
mixer_rx_only,lorenz,44,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110323,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,44,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
mixer_rx_only,narma10,44,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0045510097280848,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,44,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0022977198245944,1.0145367049580916,1e-06
mixer_rx_only,lorenz,45,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.219789684811034,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,45,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,45,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713794,1e-08
mixer_rx_only,sunspots_annual,45,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0031280571494192,1.01260294329864,1e-05
mixer_rx_only,lorenz,46,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,46,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
mixer_rx_only,narma10,46,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,46,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0037101319820685,1.0114676810992982,1e-08
mixer_rx_only,lorenz,47,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,47,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,47,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,47,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0021252177935882,1.0149998947739727,1e-07
mixer_rx_only,lorenz,48,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,48,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,48,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,48,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.00319749700641,1.012459346308787,1e-07
mixer_rx_only,lorenz,49,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,49,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,49,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,49,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0037356902672487,1.0114211269861086,1e-08
mixer_rx_only,lorenz,50,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110314,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,50,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,50,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,50,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0032782950601784,1.0122952272881467,1e-05
mixer_rx_only,lorenz,51,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.219789684811033,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,51,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
mixer_rx_only,narma10,51,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,51,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0022391632911969,1.0146911140862214,1e-08
mixer_rx_only,lorenz,52,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110297,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,52,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
mixer_rx_only,narma10,52,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
mixer_rx_only,sunspots_annual,52,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0025788385823997,1.013832058750758,0.0001
mixer_rx_only,lorenz,53,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,53,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,53,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,53,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0031980659662394,1.0124581795923489,1e-05
mixer_rx_only,lorenz,54,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,54,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
mixer_rx_only,narma10,54,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,54,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0021733605596386,1.0148680546068156,1e-05
mixer_rx_only,lorenz,55,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,55,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,55,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,55,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.002838078283308,1.0132299517263754,1e-08
mixer_rx_only,lorenz,56,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.219789684811026,1.0026944750194429,1e-08
mixer_rx_only,mackey_glass,56,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
mixer_rx_only,narma10,56,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713803,1e-08
mixer_rx_only,sunspots_annual,56,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0022108273998311,1.0147668551232074,1e-06
mixer_rx_only,lorenz,57,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,57,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,57,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,57,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.001921771078467,1.015581058603382,1e-06
mixer_rx_only,lorenz,58,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,58,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
mixer_rx_only,narma10,58,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,58,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0036897002642537,1.0115050810901831,1e-08
mixer_rx_only,lorenz,59,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,59,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,59,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
mixer_rx_only,sunspots_annual,59,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0039766948681033,1.010994244863652,1e-08
mixer_rx_only,lorenz,60,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110314,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,60,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
mixer_rx_only,narma10,60,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
mixer_rx_only,sunspots_annual,60,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.0040386646040282,1.0108878708770934,0.0001
mixer_rx_only,lorenz,61,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mixer_rx_only,mackey_glass,61,Z+ZZ,0.0,0.12,0.12,0.12,0.12,4,2,ring,rx_only,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
