task,seed,readout,beta_pi,lambda_pi,gamma,n,layers,topology,mixer,input_mode,channel,val_nmse,test_nmse,alpha
lorenz,50,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110314,1.002694475019443,1e-08
mackey_glass,50,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,50,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,50,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0032782950601784,1.0122952272881467,1e-05
lorenz,51,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,2.219789684811033,1.002694475019443,1e-08
mackey_glass,51,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,51,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,51,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0022391632911969,1.0146911140862214,1e-08
lorenz,52,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110297,1.002694475019443,1e-08
mackey_glass,52,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,52,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
sunspots_annual,52,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0025788385823997,1.013832058750758,0.0001
lorenz,53,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,53,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,53,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,53,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0031980659662394,1.0124581795923489,1e-05
lorenz,54,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,54,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,54,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,54,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0021733605596386,1.0148680546068156,1e-05
lorenz,55,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,55,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,55,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,55,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.002838078283308,1.0132299517263754,1e-08
lorenz,56,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,2.219789684811026,1.0026944750194429,1e-08
mackey_glass,56,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
narma10,56,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713803,1e-08
sunspots_annual,56,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0022108273998311,1.0147668551232074,1e-06
lorenz,57,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,57,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,57,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,57,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.001921771078467,1.015581058603382,1e-06
lorenz,58,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,58,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,58,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,58,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0036897002642537,1.0115050810901831,1e-08
lorenz,59,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,59,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,59,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,59,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0039766948681033,1.010994244863652,1e-08
lorenz,60,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110314,1.002694475019443,1e-08
mackey_glass,60,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,60,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,60,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0040386646040282,1.0108878708770934,0.0001
lorenz,61,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,61,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,61,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,61,Z+ZZ,0.0,0.0,0.12,4,2,ring,rx_zz,uniform,amplitude,1.0048111726947988,1.0096642235950768,1e-08
lorenz,42,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.219789684811034,1.002694475019443,1e-08
mackey_glass,42,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,42,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713794,1e-08
sunspots_annual,42,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004558060147053,1.0100456347428415,1e-08
lorenz,43,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
mackey_glass,43,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,43,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,43,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0024459620673276,1.0141578888070615,1e-08
lorenz,44,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110306,1.002694475019443,1e-08
mackey_glass,44,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,44,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
sunspots_annual,44,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0050954620040105,1.0092560440701799,1000.0
lorenz,45,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,45,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,45,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,45,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0035828070285726,1.0117034668827098,1e-08
lorenz,46,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110323,1.002694475019443,1e-08
mackey_glass,46,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,46,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,46,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0048854787568773,1.0095555411263244,1e-08
lorenz,47,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,47,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,47,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,47,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0038541675811845,1.0112085887637376,1e-08
lorenz,48,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,48,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,48,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,48,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.002962082151596,1.0129562101823295,1e-08
lorenz,49,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,49,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,49,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,49,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0050954620039536,1.0092560440702598,1000.0
lorenz,50,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.219789684811031,1.002694475019443,1e-08
mackey_glass,50,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,50,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
sunspots_annual,50,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0021261931872447,1.0149972030770429,1e-08
lorenz,51,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110306,1.002694475019443,1e-08
mackey_glass,51,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,51,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
sunspots_annual,51,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0043522703593895,1.0103692555513384,1e-08
lorenz,52,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,52,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,52,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,52,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0021050706880121,1.0150556854916684,1e-08
lorenz,53,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,53,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,53,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,53,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0025276961841312,1.0139560017839133,1e-08
lorenz,54,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110323,1.002694475019443,1e-08
mackey_glass,54,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,54,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713796,1e-08
sunspots_annual,54,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0021293431846652,1.0149885162686347,1e-08
lorenz,55,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,55,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,55,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,55,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0050954620038912,1.0092560440703469,1000.0
lorenz,56,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.219789684811012,1.0026944750194424,1e-08
mackey_glass,56,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-06
narma10,56,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280845,1.0273510422713819,1e-08
sunspots_annual,56,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0029295433793697,1.0130272012367039,1e-08
lorenz,57,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,57,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,57,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,57,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0025084535728594,1.0140031046787217,1e-08
lorenz,58,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110323,1.002694475019443,1e-08
mackey_glass,58,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,58,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0045510097280848,1.0273510422713796,1e-08
sunspots_annual,58,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0050954620038823,1.0092560440703595,1000.0
lorenz,59,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
mackey_glass,59,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,59,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,59,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0050954620038635,1.009256044070386,1000.0
lorenz,60,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,60,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,60,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,60,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.00251958456012,1.0139758261548089,1e-08
lorenz,61,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,2.219789684811033,1.002694475019443,1e-08
mackey_glass,61,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,61,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,61,Z+ZZ,0.0,0.0,0.22,4,2,ring,rx_zz,uniform,amplitude,1.0050954620038688,1.0092560440703782,1000.0
lorenz,42,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,42,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,42,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,42,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954620038277,1.0092560440704361,1000.0
lorenz,43,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,43,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,43,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,43,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050934307048451,1.0092588888073106,1e-08
lorenz,44,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,44,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,44,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,44,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,1000.0
lorenz,45,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,45,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,45,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,45,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954620038277,1.0092560440704361,1000.0
lorenz,46,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,46,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,46,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,46,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704361,1000.0
lorenz,47,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,47,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,47,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,47,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.00506382856069,1.0093004594871258,1e-08
lorenz,48,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,48,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,48,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,48,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0047578276714968,1.0097431487523258,1e-08
lorenz,49,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.219789684811034,1.002694475019443,1e-08
mackey_glass,49,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,49,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713794,1e-08
sunspots_annual,49,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,1000.0
lorenz,50,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,50,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,50,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,50,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050950402052137,1.0092566346965928,1e-08
lorenz,51,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.219789684811031,1.002694475019443,1e-08
mackey_glass,51,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,51,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713799,1e-08
sunspots_annual,51,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,100.0
lorenz,52,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,52,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,52,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,52,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0049191996570976,1.009506693853509,1e-08
lorenz,53,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
mackey_glass,53,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,53,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,53,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004790459050389,1.0096947795822409,1e-08
lorenz,54,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
mackey_glass,54,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,54,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,54,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.005085346051289,1.0092702209385755,1e-08
lorenz,55,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-08
mackey_glass,55,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,55,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,55,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050954620038275,1.0092560440704363,1000.0
lorenz,56,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110346,1.002694475019443,1e-07
mackey_glass,56,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-08
narma10,56,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713792,1e-08
sunspots_annual,56,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050848125646263,1.0092709692802875,1e-08
lorenz,57,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.219789684811033,1.002694475019443,1e-08
mackey_glass,57,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.000091454889107,1.003073213206307,1e-07
narma10,57,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.004551009728085,1.0273510422713796,1e-08
sunspots_annual,57,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,1.0050812765103074,1.0092759311824382,1e-08
lorenz,58,Z+ZZ,0.0,0.0,0.3,4,2,ring,rx_zz,uniform,amplitude,2.2197896848110337,1.002694475019443,1e-08
