seed,beta_pi,lambda_pi,gamma,MC,IPCmem,IPCnonlin,IPCtot,Vfeat,reff,n_features,n_diag_samples,mean_val_rank,mean_val_nmse,mean_test_nmse
42,0.1,0.05,0.3,5.562483726631722,5.56248372662449,3.1965127449785378,8.758996471603027,0.0065280530985008765,2.599771312355481,16,750,0.24693877551020407,0.19626622306557673,0.20939037155276852
42,0.1,0.1,0.0,0.010601835859279762,0.085612194417644,0.0,0.085612194417644,0.23673184264697422,13.566595679267795,16,750,0.8591836734693877,1.2973622319360676,0.996965321971735
42,0.1,0.1,0.05,7.17779639755174,7.716136348568876,0.7695090833616843,8.48564543193056,0.0035656044051933754,5.804015249964883,16,750,0.24285714285714285,0.10362658428933266,0.12250711263616623
42,0.1,0.1,0.12,7.006047332282668,7.009611039038733,2.245406369675681,9.255017408714414,0.005656434364105895,3.644907977477813,16,750,0.2489795918367347,0.14920708795894866,0.18184945555802054
42,0.1,0.1,0.22,5.309451982778303,5.309451982772644,3.883758959767106,9.19321094253975,0.007405023913708959,2.6323179303569386,16,750,0.21020408163265306,0.1942047417760518,0.2100696946727113
42,0.1,0.1,0.3,4.7355415323482415,4.735541532341389,4.203538991106655,8.939080523448045,0.008106712793257972,2.3095458150193475,16,750,0.19999999999999998,0.1991969621432098,0.21110884780544645
42,0.1,0.12,0.0,0.0,0.0198710639750157,0.06254258252474498,0.08241364649976068,0.2364033952841999,13.791302340680833,16,750,0.7071428571428571,1.1705730147154085,0.8934218619869885
42,0.1,0.12,0.05,7.360242826751119,8.134708826448321,0.7739143764438358,8.908623202892157,0.003471849473667413,5.947727782392547,16,750,0.2683673469387755,0.11896082104067934,0.14662024655025135
42,0.1,0.12,0.12,6.725317030075341,6.751585729014922,2.7799528096453643,9.531538538660286,0.005665412036305698,3.4998831460339987,16,750,0.2602040816326531,0.171169014926634,0.20472834096182224
42,0.1,0.12,0.22,5.282090002741525,5.282090002735817,4.084153067517474,9.36624307025329,0.007296448480644398,2.500555519127346,16,750,0.23979591836734693,0.19668292378062935,0.21041686614671778
42,0.1,0.12,0.3,4.708667912429942,4.7086679124251365,4.169416852715344,8.87808476514048,0.007802867155647185,2.2334347181254026,16,750,0.2316326530612245,0.19944429138364034,0.2107817582485695
42,0.1,0.16,0.0,0.014257179237781581,0.017697533000601506,0.01630070051683319,0.033998233517434695,0.2412360634146552,14.029728429927234,16,750,0.7122448979591837,1.2454414758541668,1.0012903507474127
42,0.1,0.16,0.05,6.651688326284766,7.04751413960563,1.7232224590350036,8.770736598640633,0.003646683122309413,5.202857039354148,16,750,0.27959183673469384,0.1351421285550107,0.15719740361827234
42,0.1,0.16,0.12,5.9270491362694395,5.965340564909211,3.0819225319917987,9.047263096901009,0.0056402909150074865,3.066182056454499,16,750,0.27040816326530615,0.18356441228920306,0.20058979497478285
42,0.1,0.16,0.22,4.796377854989568,4.7963778549828495,3.964730852123699,8.761108707106548,0.006397959894316015,2.3044599059088577,16,750,0.21122448979591837,0.20030132426795713,0.2050960920923573
42,0.1,0.16,0.3,4.112492983053636,4.112492983047635,3.876306372824476,7.988799355872111,0.006203253417680849,2.1298378483525497,16,750,0.21632653061224488,0.2029489734113766,0.2063546763640467
42,0.1,0.28,0.0,0.013334666915408966,0.02425323369422172,0.0,0.02425323369422172,0.24390647268365845,13.632677987360431,16,750,0.8846938775510204,1.2338660496363485,1.0135746901933915
42,0.1,0.28,0.05,5.532891337703542,5.941458074560481,1.732981727533934,7.674439802094415,0.007977483800369747,2.989753870577933,16,750,0.4214285714285715,0.16664931178114506,0.18660774546659778
42,0.1,0.28,0.12,5.233366290846341,5.233366290838437,3.1184728715373238,8.35183916237576,0.007231221606043675,2.5066069443536723,16,750,0.28877551020408165,0.1919947402220174,0.2162938570682083
42,0.1,0.28,0.22,4.7321686043812905,4.7321686043744196,4.270462943231873,9.002631547606292,0.004570377086767166,2.5090431202266803,16,750,0.18469387755102043,0.19819884010323524,0.20792413432465626
42,0.1,0.28,0.3,4.005567528235722,4.005567528229559,4.307175435067865,8.312742963297424,0.003406200646125103,2.4420272737702677,16,750,0.21020408163265306,0.19922284632440243,0.20757712053969443
42,0.1,0.42,0.0,0.0,0.0,0.0,0.0,0.26827277650382075,13.567592215643447,16,750,0.6918367346938775,1.1947174966669496,0.897686136164406
42,0.1,0.42,0.05,6.6465075187467955,7.609850664078969,0.3121098854410608,7.92196054952003,0.0036155579241598937,5.711883839855923,16,750,0.23877551020408164,0.11503121120088027,0.13006857746628256
42,0.1,0.42,0.12,6.731343610094853,6.925496911721191,1.4829920699168184,8.408488981638008,0.005560794261574812,3.8583073508224004,16,750,0.26632653061224487,0.16276068119135112,0.17534451234224316
42,0.1,0.42,0.22,5.5815095585939805,5.5815095585868075,2.9072055823228506,8.488715140909658,0.007250470183313613,2.7800434063924038,16,750,0.25306122448979596,0.1908154619907375,0.2026753101110641
42,0.1,0.42,0.3,5.033064512605275,5.03306451259904,3.5396285922166904,8.57269310481573,0.008009632118138708,2.3926514536323378,16,750,0.18775510204081633,0.19808404427841905,0.20658053321235864
42,0.22,0.0,0.0,0.0,0.00458003148593622,0.0354250749479148,0.04000510643385102,0.4551760822838281,11.848709520008425,16,750,0.7030612244897959,1.0859161191445441,0.7735394172175046
42,0.22,0.0,0.05,0.0,0.0,1.0410629578996828,1.0410629578996828,0.005795381487206703,5.930922523136516,16,750,0.6551020408163265,1.07746905364364,0.8567915649197437
42,0.22,0.0,0.12,0.0,0.0,2.1953914561108125,2.1953914561108125,0.007753655455392748,4.482032255345598,16,750,0.7020408163265306,1.1190016812049275,0.7902669850325135
42,0.22,0.0,0.22,0.0,0.0,2.8140400523448608,2.8140400523448608,0.008655768702824257,3.0701093077205743,16,750,0.7275510204081633,1.1413772575030914,0.7723523143238283
42,0.22,0.0,0.3,0.0,0.0007698150356933997,3.2118928050973095,3.2126626201330026,0.008719606022912555,2.4163948206698445,16,750,0.7030612244897959,1.1601202853766264,0.7955563102564293
42,0.22,0.05,0.0,0.0,0.0,0.006595246358513052,0.006595246358513052,0.28586888481696304,12.845656367781698,16,750,0.7816326530612245,1.2250178935794311,0.9915318207984987
42,0.22,0.05,0.05,3.712050969343022,3.73700636760773,0.5006788531007502,4.23768522070848,0.006913291405927641,7.575399350873122,16,750,0.35306122448979593,0.16591997926952362,0.19056212525818633
42,0.22,0.05,0.12,4.507456186434071,4.507456186422557,1.2080964154597043,5.715552601882261,0.010245694804410531,5.277226065449021,16,750,0.39387755102040817,0.18508175724308754,0.20876057968758588
42,0.22,0.05,0.22,4.482214020693816,4.482214020686415,2.3495644742161685,6.831778494902584,0.013063797578310297,3.6323206919327133,16,750,0.3153061224489796,0.19388892704544547,0.21349533609637728
42,0.22,0.05,0.3,4.230164445325744,4.230164445317806,2.932071191348388,7.162235636666194,0.014512076347447918,3.035197180716572,16,750,0.25918367346938775,0.19735492250436387,0.21781192441359815
42,0.22,0.1,0.0,0.008080075566316958,0.008080075564232847,0.019624909454032835,0.027704985018265682,0.2535080165801933,13.771306806309122,16,750,0.689795918367347,1.1536586108699574,0.948629358441066
42,0.22,0.1,0.05,4.412300912551204,4.433378849695292,1.4502205166272124,5.883599366322505,0.0068394819759756646,7.270223280652828,16,750,0.32959183673469383,0.163067417241846,0.1816378235139617
42,0.22,0.1,0.12,4.508005225657138,4.508005225647709,2.801934202163604,7.3099394278113135,0.011330592024956855,4.43162344926296,16,750,0.376530612244898,0.18650316953582607,0.20552685740934296
42,0.22,0.1,0.22,4.024427176059442,4.024427176053187,3.4831958617776295,7.507623037830816,0.015191898286483792,3.0130549251747327,16,750,0.3336734693877551,0.19901957278740612,0.21212829428563895
42,0.22,0.1,0.3,3.8335416577440884,3.833541657739533,3.5080365283636694,7.341578186103202,0.016852922098509,2.5840856609051897,16,750,0.32755102040816325,0.2031105287467283,0.21376349607005346
42,0.22,0.12,0.0,0.0372132477580569,0.0561325498153874,0.0,0.0561325498153874,0.24934937379512892,13.794621470892386,16,750,0.6602040816326531,1.1560440690358236,0.890150748669463
42,0.22,0.12,0.05,4.587779415400962,4.587779415389615,1.6186562245420086,6.206435639931624,0.0065874840888032445,7.0894830447273485,16,750,0.39897959183673465,0.173956896507975,0.187727182876005
42,0.22,0.12,0.12,4.58534608970869,4.5853460897015035,3.1818309984342124,7.767177088135716,0.011232955168731934,4.172645528166652,16,750,0.37857142857142856,0.19204327279416272,0.2089626160402908
42,0.22,0.12,0.22,4.1052065699836024,4.105206569979622,3.746786191556149,7.8519927615357705,0.014861345978986317,2.853103508602571,16,750,0.3816326530612245,0.20211447085011885,0.21126031444093973
42,0.22,0.12,0.3,3.7413177679955387,3.7413177679886904,3.529768570479019,7.271086338467709,0.016135378076111713,2.4951171990515104,16,750,0.36836734693877554,0.2071778984138849,0.212717145996571
42,0.22,0.16,0.0,0.0011777459985001792,0.021786576359599796,0.017708460605915688,0.039495036965515484,0.24220610916567858,13.902646277792039,16,750,0.8673469387755102,1.2982343675235393,1.0191833153720395
42,0.22,0.16,0.05,3.6383557532554036,3.707978695115325,1.9184679486239218,5.626446643739246,0.007144686962448859,6.049492042921229,16,750,0.3581632653061224,0.17416468244097635,0.20450803943397267
42,0.22,0.16,0.12,3.9610901472861597,3.9610901472776607,3.1535739605610007,7.114664107838662,0.011056182996566815,3.638940770313364,16,750,0.4122448979591837,0.19993843710636494,0.20296588139033955
42,0.22,0.16,0.22,3.5019732569612008,3.501973256958058,3.4092431385689763,6.911216395527035,0.012912632831097216,2.668472421020621,16,750,0.3693877551020408,0.20831416987013388,0.20583246398808883
42,0.22,0.16,0.3,3.2600615846826146,3.2600615846768655,3.150366276526035,6.4104278612029,0.012871154558667117,2.4277516671963317,16,750,0.32448979591836735,0.20566495283853065,0.21250013017666608
42,0.22,0.28,0.0,0.002163104126126636,0.0021631041240084414,0.02188050009817999,0.02404360422218843,0.24445186734921484,13.799015705686543,16,750,0.9204081632653061,1.3004824602220073,1.0339106176527817
42,0.22,0.28,0.05,3.3981966892551996,3.398196689243431,2.002244649405873,5.400441338649305,0.013749826783702304,3.976897188699084,16,750,0.4928571428571429,0.22020143331664077,0.23163123204660954
42,0.22,0.28,0.12,3.596388897519904,3.596388897510634,2.7307101154969162,6.32709901300755,0.01308909096874785,3.3855822992976723,16,750,0.4346938775510204,0.20232783860812262,0.21482098862654986
42,0.22,0.28,0.22,3.325183140982851,3.3251831409730324,3.419196412963916,6.744379553936948,0.009773739978918915,3.1167845817762085,16,750,0.2836734693877551,0.20102184710860815,0.20836158947882835
42,0.22,0.28,0.3,2.9348782894499856,2.9348782894435814,3.4070705872357068,6.341948876679288,0.008104173643160777,2.7223444707095203,16,750,0.29183673469387755,0.2036806482476713,0.21179141713289823
42,0.22,0.42,0.0,0.0,0.0,0.050637307539590504,0.050637307539590504,0.24325680791904347,13.763681795341702,16,750,0.7959183673469388,1.1802229410251466,0.9483040920020998
42,0.22,0.42,0.05,3.771807795611205,3.777378764873469,0.8537686283303693,4.631147393203839,0.007225455703690103,7.2778995199081065,16,750,0.33265306122448984,0.16597393449178238,0.17567857178455887
42,0.22,0.42,0.12,4.238312568061611,4.238312568049534,2.083802638452805,6.322115206502339,0.011445675207468088,4.671947107652216,16,750,0.3908163265306122,0.18739728361210542,0.19716212185261633
42,0.22,0.42,0.22,4.144491278901002,4.144491278895,2.84249760814243,6.98698888703743,0.015143327745120295,3.1814066875384213,16,750,0.3469387755102041,0.19956756811604517,0.2016881065921679
42,0.22,0.42,0.3,4.038924648917356,4.038924648913233,3.057010558399706,7.095935207312939,0.016873865121956926,2.682926757567162,16,750,0.3306122448979592,0.20373330115042937,0.2065202222524358
42,0.5,0.0,0.0,0.0,0.005775742228828151,0.0,0.005775742228828151,0.45634657098770925,11.841424206051833,16,750,0.7408163265306122,1.175108973690754,0.8640648456680278
42,0.5,0.0,0.05,0.00850649547041693,0.0085064954683296,0.9771582220643374,0.985664717532667,0.016886622060620082,5.788607997172429,16,750,0.686734693877551,0.9516960526593335,0.8151369521399934
42,0.5,0.0,0.12,0.0,0.012773239276601012,1.869811840921221,1.882585080197822,0.024584156454569312,4.490700072468134,16,750,0.7153061224489796,0.8277360767809732,0.8068290936374953
42,0.5,0.0,0.22,0.0,0.006995468180717057,2.528480306105136,2.535475774285853,0.03015437331976627,3.0993021860984227,16,750,0.6346938775510204,0.7485415139940865,0.7229922084808456
42,0.5,0.0,0.3,0.0,0.003393676490402231,2.8840582709934024,2.8874519474838047,0.032137149930421244,2.4352462755425504,16,750,0.6336734693877552,0.7707693615877295,0.7161141293966686
42,0.5,0.05,0.0,0.009512948634916474,0.010060870330300342,0.0,0.010060870330300342,0.25489640536573366,13.676562542609442,16,750,0.7153061224489796,1.118307995796463,0.9540144472776962
42,0.5,0.05,0.05,1.0037287812860824,1.0287659068550905,1.1270183291024214,2.155784235957512,0.016704110311876703,6.8094948989080155,16,750,0.5744897959183674,0.2738077319128845,0.31227204266841735
42,0.5,0.05,0.12,1.4379472399268192,1.4442476700736422,1.7667713003539542,3.211018970427596,0.024691168543864283,5.0740732818752265,16,750,0.5459183673469388,0.2299875861962993,0.2764515135773507
42,0.5,0.05,0.22,1.641347974601603,1.641347974596644,2.1637354546209933,3.805083429217637,0.030566787993015522,3.5955057665773587,16,750,0.5163265306122449,0.22441463047729296,0.25764022317886875
42,0.5,0.05,0.3,1.7526414015660254,1.7526414015591945,2.231750803161435,3.9843922047206295,0.03330609981583581,2.9969157497371355,16,750,0.5040816326530613,0.22767288672903913,0.24705904401432074
42,0.5,0.1,0.0,0.010017880262261802,0.01576308050123254,0.0004443181379236716,0.016207398639156212,0.23748221384429802,13.970571263665013,16,750,0.6969387755102041,1.2400354766818387,1.0217718750389746
42,0.5,0.1,0.05,1.33900089270769,1.339000892702092,1.8041499490740796,3.1431508417761718,0.013653573481567602,7.612543014010798,16,750,0.5520408163265307,0.23736441143610384,0.2674006186830729
42,0.5,0.1,0.12,1.686803759493594,1.6868037594887304,2.3357894420458565,4.022593201534587,0.02192336119799687,5.374299341735926,16,750,0.4336734693877551,0.21546820700822072,0.23858547738293923
42,0.5,0.1,0.22,1.830572573648699,1.8305725736441394,2.425160182861095,4.2557327565052345,0.028495068854190325,3.8278111492938267,16,750,0.5020408163265306,0.2198971031309246,0.232433685274409
42,0.5,0.1,0.3,1.8924679743774582,1.8924679743730288,2.172270633723544,4.064738608096572,0.031607396267992,3.207255339445621,16,750,0.47244897959183674,0.22257344253294237,0.22922668925407458
42,0.5,0.12,0.0,0.0,0.0,0.09130301612140368,0.09130301612140368,0.244167522761799,13.89928356600774,16,750,0.9153061224489796,1.3200870958410273,1.010613230808233
42,0.5,0.12,0.05,1.2762481467246136,1.276248146718883,1.7246758437174918,3.000923990436375,0.012569401762795083,7.659833866191816,16,750,0.5612244897959183,0.24858251573155998,0.2579334669039439
42,0.5,0.12,0.12,1.6291621183580216,1.6291621183530354,2.3770775652245737,4.0062396835776095,0.020582339265795748,5.3191658006232325,16,750,0.45918367346938777,0.21487679708898766,0.2268903439120352
42,0.5,0.12,0.22,1.7560885052756454,1.7560885052709285,2.434480534248333,4.190569039519262,0.02687242095395216,3.8120898850884513,16,750,0.49387755102040815,0.21933458572300324,0.22945102506137827
42,0.5,0.12,0.3,1.801332581182303,1.8013325811776837,2.1214598296301164,3.9227924108078,0.0295782768874967,3.2025112968840714,16,750,0.463265306122449,0.22541146989848826,0.23229481361785384
42,0.5,0.16,0.0,0.018090689872620747,0.022543833660260915,0.05406984614569532,0.07661367980595624,0.24064544734717963,14.003510446619973,16,750,0.9081632653061225,1.3069445765551864,1.011943574858378
42,0.5,0.16,0.05,0.9278463116968326,0.9278463116903629,1.417949178878076,2.345795490568439,0.01172463428591415,7.624866386900441,16,750,0.5693877551020408,0.26979222730553876,0.26426888623610467
42,0.5,0.16,0.12,1.340336808296811,1.3403368082912142,1.8868978491260173,3.2272346574172315,0.018037045230127998,5.087157853411201,16,750,0.5295918367346939,0.2271256413656395,0.23388457092755846
42,0.5,0.16,0.22,1.4096654421429538,1.4096654421375057,1.855609109180143,3.2652745513176487,0.02234097656811473,3.603972176020523,16,750,0.5071428571428571,0.22825485239170756,0.23525897756104344
42,0.5,0.16,0.3,1.4094041738233396,1.4094041738199796,1.7689417454329708,3.1783459192529504,0.023828564692693753,2.9743161983857394,16,750,0.4591836734693877,0.22374312576142538,0.2333573490073927
42,0.5,0.28,0.0,0.0,0.0,0.015511483110440927,0.015511483110440927,0.24090387215896533,13.89363984700815,16,750,0.9295918367346939,1.3074063603138293,1.018195970038221
42,0.5,0.28,0.05,0.9277395944796478,0.9277395944752652,1.247031246344521,2.1747708408197863,0.014587400215828415,7.291451615456424,16,750,0.589795918367347,0.3911531443399938,0.39696236736628815
42,0.5,0.28,0.12,1.1953233898958624,1.2096705691625396,1.7891085918180267,2.9987791609805665,0.01743598924408249,4.199258068778078,16,750,0.5785714285714285,0.27177746861686075,0.2741037721838609
42,0.5,0.28,0.22,1.4633535584644006,1.4956024773963166,1.636077421130571,3.1316798985268877,0.018235442951242645,2.3268070453082794,16,750,0.5377551020408163,0.23940833978573556,0.24158527237408467
42,0.5,0.28,0.3,1.5062664451634264,1.5272395169539212,1.4842091443128556,3.011448661266777,0.018754392083876414,1.7327491681743055,16,750,0.5122448979591836,0.2293157925535046,0.2438086650112905
42,0.5,0.42,0.0,0.009242360891414392,0.009242360887206758,0.024719182915331817,0.033961543802538574,0.24143998396110172,13.924256574357143,16,750,0.7581632653061224,1.253461664196898,0.9697680473501924
42,0.5,0.42,0.05,1.2244394918191932,1.2244394918133525,1.6048384085387362,2.8292779003520887,0.015015402753895318,7.430260861631409,16,750,0.5663265306122449,0.24960085738103527,0.282374622516365
42,0.5,0.42,0.12,1.456270593117556,1.4562705931122057,2.1015919157504905,3.557862508862696,0.023370274325938023,5.285251522509357,16,750,0.4418367346938775,0.21824629753195224,0.2415498145877143
42,0.5,0.42,0.22,1.5850766599409476,1.585076659935869,2.1640749669375183,3.7491516268733873,0.02987664135956687,3.732269601089921,16,750,0.47857142857142854,0.22085156140745577,0.22734342465319252
42,0.5,0.42,0.3,1.7356346825347229,1.7356346825299598,2.102196824417808,3.8378315069477678,0.0330228031177144,3.111294233709524,16,750,0.4530612244897959,0.2166005047207066,0.22412340426039135
43,0.0,0.0,0.0,0.0,0.0,0.06476133747141177,0.06476133747141177,0.6033507393493891,10.713758593381321,16,750,0.8591836734693877,1.3296557433869605,1.0342012502169367
43,0.0,0.0,0.05,0.0,0.0,0.0,0.0,3.2849220820830924e-07,4.253148206934224,16,750,0.8301020408163265,1.3066483715427903,1.0120090327281241
