task,seed,readout,beta_pi,lambda_pi,gamma,n,layers,topology,mixer,input_mode,channel,val_nmse,test_nmse,alpha
lorenz,53,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,1.6880449648026967e-05,6.420970405028798e-06,1e-08
mackey_glass,53,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,2.58930820551754e-05,3.0181820899688162e-05,1e-08
narma10,53,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.38038359973793334,0.44055745678871105,1e-07
sunspots_annual,53,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.13022079396949254,0.17989308474497956,0.0001
lorenz,54,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,2.680063046492176e-05,1.4565823520136018e-05,1e-08
mackey_glass,54,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,3.686294928863745e-05,4.5264336316857805e-05,1e-08
narma10,54,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.2851273610429461,0.2864754212523563,1e-08
sunspots_annual,54,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.155148587644575,0.22174601321417636,1e-05
lorenz,55,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,7.346406123003726e-05,3.7648695373258625e-05,1e-08
mackey_glass,55,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,7.650951374672407e-05,8.988422804558457e-05,1e-08
narma10,55,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.4957704104476211,0.5031539992223786,1e-08
sunspots_annual,55,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.1565647038055435,0.21154506558351502,1e-06
lorenz,56,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,1.3713724420053254e-05,8.259168231634361e-06,1e-08
mackey_glass,56,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,2.516565562008866e-05,2.9978611329038315e-05,1e-08
narma10,56,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.3752842466783726,0.420285305849396,1e-08
sunspots_annual,56,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.16588929251202136,0.2361192632459937,1e-08
lorenz,57,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,4.002177170739666e-05,2.283011995784715e-05,1e-08
mackey_glass,57,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,2.991221444327011e-05,3.4408956022883986e-05,1e-08
narma10,57,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.3284919166506241,0.3567546380922207,1e-08
sunspots_annual,57,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.15228956708399644,0.18682652521328352,1e-08
lorenz,58,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,2.8610555483839172e-05,2.2905711334013518e-05,1e-08
mackey_glass,58,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,5.024685870910732e-05,5.8125292834225134e-05,1e-08
narma10,58,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.4373566641269558,0.47226401785986183,1e-08
sunspots_annual,58,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.15249096450502345,0.20960361817278797,1e-06
lorenz,59,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,2.69985912861913e-05,1.847982658384177e-05,1e-08
mackey_glass,59,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,3.6532440736178376e-05,4.408583621761481e-05,1e-08
narma10,59,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.41401634200664844,0.42292997001661164,1e-08
sunspots_annual,59,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.15875038682075635,0.21504329129920458,1e-07
lorenz,60,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,6.770068733007248e-06,3.94728533029097e-06,1e-08
mackey_glass,60,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,9.473927845675702e-06,1.0830851831399883e-05,1e-08
narma10,60,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.44592464973895857,0.510204172772446,1e-08
sunspots_annual,60,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.13369446629275739,0.1775262212723928,0.001
lorenz,61,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,9.863148967439692e-05,6.389813002912189e-05,1e-08
mackey_glass,61,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,8.031474790079487e-05,9.13721164478412e-05,1e-08
narma10,61,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.4865928242123383,0.538545343713946,1e-08
sunspots_annual,61,Z+ZZ,0.02,0.1,0.12,4,3,ring,rx_zz,uniform,amplitude,0.15908052140033238,0.22147127027004673,1e-06
lorenz,42,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,4.6850194205555175e-05,2.692851989395815e-05,1e-08
mackey_glass,42,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,4.135280284684522e-05,4.851141868043821e-05,1e-08
narma10,42,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6319406500921564,0.6266156827562485,1e-08
sunspots_annual,42,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.15727788146714028,0.21606312794010274,1e-08
lorenz,43,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,1.2198196615302855e-05,4.497984689303348e-06,1e-08
mackey_glass,43,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,1.3958612282407542e-05,1.5318781107102733e-05,1e-08
narma10,43,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.5293357187451407,0.5091772197994863,1e-08
sunspots_annual,43,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.148978338297301,0.20432352470975748,1e-05
lorenz,44,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,2.0888616661360583e-05,1.040893235379025e-05,1e-08
mackey_glass,44,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,2.5115827679285216e-05,2.9610138038252676e-05,1e-08
narma10,44,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.49966361544043814,0.5344203755523133,1e-08
sunspots_annual,44,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.1398734980542443,0.2000470780520971,1e-07
lorenz,45,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,9.865840025359565e-05,6.209978155768548e-05,1e-08
mackey_glass,45,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,7.802386039522892e-05,8.494553386374663e-05,1e-08
narma10,45,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6323151771357935,0.6225331143885,1e-08
sunspots_annual,45,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.14325719861518785,0.2098204409770155,1e-07
lorenz,46,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,3.33544280910406e-05,1.8994461045327548e-05,1e-08
mackey_glass,46,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,4.1353452027626025e-05,5.081307397212502e-05,1e-08
narma10,46,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6399359870665436,0.6196530866204719,1e-08
sunspots_annual,46,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.1417254451644857,0.19770251457723198,1e-07
lorenz,47,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,3.6727635570402625e-05,2.908395402566637e-05,1e-08
mackey_glass,47,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,4.459201378201796e-05,5.211923789144664e-05,1e-08
narma10,47,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6201805947601108,0.6090074149681162,1e-08
sunspots_annual,47,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.15080354776469582,0.21823225831593046,1e-06
lorenz,48,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.00013157105756587742,8.168776376303244e-05,1e-08
mackey_glass,48,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.00013155469159016383,0.00014245424406238798,1e-08
narma10,48,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6479306386167916,0.6262761074840196,1e-08
sunspots_annual,48,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.15052807400621254,0.1982045183584302,1e-08
lorenz,49,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.0006031823002203378,0.0003703073359913967,1e-08
mackey_glass,49,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.00041755983709474933,0.00045353070826992,1e-08
narma10,49,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.658362195979906,0.628216403176747,1e-08
sunspots_annual,49,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.1474869896795536,0.22397683768919793,1e-08
lorenz,50,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,2.662878729849349e-05,1.949660482007496e-05,1e-08
mackey_glass,50,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,5.1190013964167716e-05,6.144332919743602e-05,1e-08
narma10,50,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.526636583046817,0.5566742570318254,1e-08
sunspots_annual,50,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.1445459312012632,0.20445610148157228,1e-05
lorenz,51,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,4.5079544453563214e-05,2.3416915459797036e-05,1e-08
mackey_glass,51,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,5.163786252693192e-05,6.268763661254364e-05,1e-08
narma10,51,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.5906502011471507,0.6085356973956625,1e-08
sunspots_annual,51,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.14272429119206473,0.20609670799790394,1e-05
lorenz,52,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.00016875649015431543,7.236562560550993e-05,1e-08
mackey_glass,52,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.00019990642435858939,0.00021955027278895264,1e-08
narma10,52,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.5952794131143472,0.6079405564388969,1e-08
sunspots_annual,52,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.1502433234362894,0.19716116522769256,1e-06
lorenz,53,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,1.4070926230656491e-05,6.659656925474471e-06,1e-08
mackey_glass,53,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,1.8714121261982515e-05,2.1340112686883617e-05,1e-08
narma10,53,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6294113210474218,0.6143179607783226,1e-08
sunspots_annual,53,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.1316834582825838,0.18848547280540506,1e-06
lorenz,54,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,3.578872817429156e-05,2.2313453287735887e-05,1e-08
mackey_glass,54,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,3.722432845070466e-05,4.5973474269633056e-05,1e-08
narma10,54,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6238506209317634,0.6187056701995385,1e-08
sunspots_annual,54,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.14234339628044468,0.20975331372459552,1e-06
lorenz,55,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,6.97758955199745e-05,4.635074801694729e-05,1e-08
mackey_glass,55,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.0001072271751927,0.00011813401764233776,1e-08
narma10,55,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6556846761476981,0.6230964444498005,1e-08
sunspots_annual,55,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.15012316635551975,0.2037191839428424,1e-08
lorenz,56,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,2.529940422156532e-05,1.4206375687459524e-05,1e-08
mackey_glass,56,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,4.319227890028743e-05,5.141405854933499e-05,1e-08
narma10,56,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.5811957028558349,0.564615297231166,1e-08
sunspots_annual,56,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.1527711404803281,0.22369642813998064,1e-05
lorenz,57,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,4.824624749082538e-05,3.0008499091694318e-05,1e-08
mackey_glass,57,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,3.6189608163489155e-05,4.133588463224617e-05,1e-08
narma10,57,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6240122342183909,0.6299640907455891,1e-08
sunspots_annual,57,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.1525554953342616,0.21349253230320803,1e-06
lorenz,58,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,6.60059550072499e-05,4.906491939784155e-05,1e-08
mackey_glass,58,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,6.860228953113807e-05,7.438140257107818e-05,1e-08
narma10,58,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6231464633390019,0.6186436906204695,1e-08
sunspots_annual,58,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.14067960183998668,0.20149752035348892,1e-07
lorenz,59,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,3.614665731514007e-05,2.4927475230476177e-05,1e-08
mackey_glass,59,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,4.722106336474228e-05,5.566096225056016e-05,1e-08
narma10,59,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6381801546508927,0.6194388221642396,1e-08
sunspots_annual,59,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.14529904566726987,0.20149256779778862,1e-08
lorenz,60,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,9.93117714285965e-06,6.614961481617098e-06,1e-08
mackey_glass,60,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,1.5865106797577985e-05,1.8593268781004255e-05,1e-08
narma10,60,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.5951477628377174,0.6055221656882978,1e-08
sunspots_annual,60,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.13632866680194503,0.1946368318149913,0.0001
lorenz,61,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.00013094641504678273,9.541167699073256e-05,1e-08
mackey_glass,61,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.00016480572586001358,0.0001773551065018029,1e-08
narma10,61,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.6289941393449109,0.6184960675161035,1e-08
sunspots_annual,61,Z+ZZ,0.02,0.1,0.22,4,3,ring,rx_zz,uniform,amplitude,0.14801913090793986,0.2099243807165738,1e-07
lorenz,42,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,6.0794537619949957e-05,3.874603913673047e-05,1e-08
mackey_glass,42,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,7.867793620495577e-05,8.804407589053265e-05,1e-08
narma10,42,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6544890179228781,0.62938390090857,1e-08
sunspots_annual,42,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.15762773952613332,0.21694622107525247,1e-08
lorenz,43,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,1.682644810217426e-05,7.649963282359494e-06,1e-08
mackey_glass,43,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,1.8056931422127988e-05,2.053512203924093e-05,1e-08
narma10,43,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6299291769111081,0.6194268447824497,1e-08
sunspots_annual,43,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.1450847853267861,0.20654757013104125,1e-06
lorenz,44,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,3.782121271266891e-05,2.1067327365330326e-05,1e-08
mackey_glass,44,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,4.928060882367001e-05,5.84874054310719e-05,1e-08
narma10,44,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6274407383271104,0.6223447624564772,1e-08
sunspots_annual,44,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.1409434724276324,0.20644335257705063,1e-08
lorenz,45,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.00012206348615832917,7.693544955949401e-05,1e-08
mackey_glass,45,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.00015307356039050718,0.00016178004067989965,1e-08
narma10,45,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6534959358165163,0.6270120041845124,1e-07
sunspots_annual,45,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.13907874430674366,0.2106389340891446,1e-08
lorenz,46,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,5.0582081528776e-05,3.5641739014511546e-05,1e-08
mackey_glass,46,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,5.990288111329504e-05,6.580253070873994e-05,1e-08
narma10,46,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6549384910473948,0.6311577475493438,1e-08
sunspots_annual,46,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.1435546268821042,0.19745993460418618,1e-08
lorenz,47,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,6.823386315777568e-05,5.1353845158744124e-05,1e-08
mackey_glass,47,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.00010288358902682452,0.00011041325095762652,1e-08
narma10,47,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6546015642232665,0.6239260813478827,1e-08
sunspots_annual,47,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.15201162859647824,0.2141777514650369,1e-08
lorenz,48,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.00025101212464108353,0.00014270370195088334,1e-08
mackey_glass,48,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.000219350547447607,0.0002293916281576925,1e-08
narma10,48,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6584084563528928,0.627932605856782,1e-08
sunspots_annual,48,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.15707346167131359,0.2113457372698709,1e-08
lorenz,49,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.0008622493403250637,0.000520347835434108,1e-08
mackey_glass,49,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.0006303979380447786,0.0006893373111330319,1e-08
narma10,49,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6637798613780138,0.6363916047548525,1e-07
sunspots_annual,49,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.1761217688482064,0.263870111882019,1e-08
lorenz,50,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,3.666818413344973e-05,2.7551709646770246e-05,1e-08
mackey_glass,50,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,6.220697383730701e-05,7.179795208292623e-05,1e-08
narma10,50,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.634736987090807,0.62071973618861,1e-08
sunspots_annual,50,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.14268223420907072,0.21048987284273965,1e-06
lorenz,51,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,4.018248994686074e-05,2.364399005641292e-05,1e-08
mackey_glass,51,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,5.477889444067502e-05,6.511541299105412e-05,1e-08
narma10,51,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6358332280813793,0.623242469905694,1e-08
sunspots_annual,51,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.14375984409688403,0.2040646019878554,1e-06
lorenz,52,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.00015536162828206956,7.744626855580089e-05,1e-08
mackey_glass,52,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.0002477636043125039,0.000263275222187892,1e-08
narma10,52,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6526650021247067,0.6285526480332411,1e-08
sunspots_annual,52,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.1517234613256692,0.2008296462198734,1e-07
lorenz,53,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,2.248322463864791e-05,1.0495971808722345e-05,1e-08
mackey_glass,53,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,3.331431040430761e-05,3.754315654874519e-05,1e-08
narma10,53,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6572583747562155,0.6231161395385788,1e-08
sunspots_annual,53,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.1309963533782921,0.1973539870057367,1e-07
lorenz,54,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,3.930380355556229e-05,3.0332741631904435e-05,1e-08
mackey_glass,54,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,4.3238508558168466e-05,4.942337432847947e-05,1e-08
narma10,54,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6502515414950217,0.6214149129734888,1e-08
sunspots_annual,54,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.13994449477662835,0.20418589335903298,1e-08
lorenz,55,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,8.481099991445843e-05,5.436788271596477e-05,1e-08
mackey_glass,55,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.00014681753055818169,0.00015938789153071274,1e-08
narma10,55,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.662470342774247,0.6262057121061474,1e-08
sunspots_annual,55,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.15847440837205307,0.21936655677432282,1e-08
lorenz,56,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,4.3884315579109816e-05,3.135029967147422e-05,1e-08
mackey_glass,56,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,5.3867380826172597e-05,6.130502013422152e-05,1e-08
narma10,56,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6322418603348166,0.6089391774324887,1e-08
sunspots_annual,56,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.1422270435498254,0.20635546943691327,1e-07
lorenz,57,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,7.161432745619555e-05,4.923271072168481e-05,1e-08
mackey_glass,57,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,6.74447454062146e-05,7.332754377677335e-05,1e-08
narma10,57,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.6539126550345887,0.6290670391722579,1e-08
sunspots_annual,57,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.15198367298055804,0.21155419864410152,1e-07
lorenz,58,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,7.929615058670437e-05,6.0518807160679046e-05,1e-08
mackey_glass,58,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.00014249730286667418,0.0001547048268837153,1e-08
narma10,58,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.649986238575772,0.6218684815128819,1e-08
sunspots_annual,58,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,0.14106130816331391,0.2040173805512225,1e-08
lorenz,59,Z+ZZ,0.02,0.1,0.3,4,3,ring,rx_zz,uniform,amplitude,6.928840442814887e-05,4.939678634126918e-05,1e-08
